,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
1385392,2246768,2018-06-01T05:00:00,2018,June,1,Friday,5,35,Southbank,183
1385393,2246769,2018-06-01T05:00:00,2018,June,1,Friday,5,45,Little Collins St-Swanston St (East),46
1385395,2246770,2018-06-01T05:00:00,2018,June,1,Friday,5,41,Flinders La-Swanston St (West),174
1385396,2246771,2018-06-01T05:00:00,2018,June,1,Friday,5,46,Pelham St (S),10
1385397,2246772,2018-06-01T05:00:00,2018,June,1,Friday,5,47,Melbourne Central-Elizabeth St (East),87
1385398,2246773,2018-06-01T05:00:00,2018,June,1,Friday,5,48,QVM-Queen St (East),25
1385399,2246774,2018-06-01T05:00:00,2018,June,1,Friday,5,49,QVM-Therry St (South),44
1385400,2246775,2018-06-01T05:00:00,2018,June,1,Friday,5,50,Faraday St-Lygon St (West),19
1385401,2246776,2018-06-01T05:00:00,2018,June,1,Friday,5,51,QVM-Franklin St (North),14
1385402,2246777,2018-06-01T05:00:00,2018,June,1,Friday,5,52,Elizabeth St-Lonsdale St (South),24
1385403,2246778,2018-06-01T06:00:00,2018,June,1,Friday,6,4,Town Hall (West),196
1385404,2246779,2018-06-01T06:00:00,2018,June,1,Friday,6,17,Collins Place (South),217
1385406,2246780,2018-06-01T06:00:00,2018,June,1,Friday,6,18,Collins Place (North),163
1385407,2246781,2018-06-01T06:00:00,2018,June,1,Friday,6,53,Collins St (North),309
1385408,2246782,2018-06-01T06:00:00,2018,June,1,Friday,6,2,Bourke Street Mall (South),62
1385409,2246783,2018-06-01T06:00:00,2018,June,1,Friday,6,1,Bourke Street Mall (North),126
1385410,2246784,2018-06-01T06:00:00,2018,June,1,Friday,6,3,Melbourne Central,221
1385411,2246785,2018-06-01T06:00:00,2018,June,1,Friday,6,15,State Library,85
1385412,2246786,2018-06-01T06:00:00,2018,June,1,Friday,6,9,Southern Cross Station,726
1385413,2246787,2018-06-01T06:00:00,2018,June,1,Friday,6,10,Victoria Point,87
1385414,2246788,2018-06-01T06:00:00,2018,June,1,Friday,6,12,New Quay,76
1385415,2246789,2018-06-01T06:00:00,2018,June,1,Friday,6,11,Waterfront City,28
1385417,2246790,2018-06-01T06:00:00,2018,June,1,Friday,6,8,Webb Bridge,141
1385418,2246791,2018-06-01T06:00:00,2018,June,1,Friday,6,7,Birrarung Marr,151
1385419,2246792,2018-06-01T06:00:00,2018,June,1,Friday,6,5,Princes Bridge,433
1385420,2246793,2018-06-01T06:00:00,2018,June,1,Friday,6,6,Flinders Street Station Underpass,829
1385421,2246794,2018-06-01T06:00:00,2018,June,1,Friday,6,26,QV Market-Elizabeth St (West),200
1385422,2246795,2018-06-01T06:00:00,2018,June,1,Friday,6,24,Spencer St-Collins St (North),950
1385423,2246796,2018-06-01T06:00:00,2018,June,1,Friday,6,23,Spencer St-Collins St (South),260
1385424,2246797,2018-06-01T06:00:00,2018,June,1,Friday,6,25,Melbourne Convention Exhibition Centre,209
1385425,2246798,2018-06-01T06:00:00,2018,June,1,Friday,6,21,Bourke St-Russell St (West),107
1385426,2246799,2018-06-01T06:00:00,2018,June,1,Friday,6,20,Chinatown-Lt Bourke St (South),23
1385429,2246800,2018-06-01T06:00:00,2018,June,1,Friday,6,19,Chinatown-Swanston St (North),42
1385430,2246801,2018-06-01T06:00:00,2018,June,1,Friday,6,22,Flinders St-Elizabeth St (East),640
1385431,2246802,2018-06-01T06:00:00,2018,June,1,Friday,6,27,QV Market-Peel St,45
1385432,2246803,2018-06-01T06:00:00,2018,June,1,Friday,6,28,The Arts Centre,480
1385433,2246804,2018-06-01T06:00:00,2018,June,1,Friday,6,31,Lygon St (West),27
1385434,2246805,2018-06-01T06:00:00,2018,June,1,Friday,6,30,Lonsdale St (South),53
1385435,2246806,2018-06-01T06:00:00,2018,June,1,Friday,6,33,Flinders St-Spring St (West),74
1385436,2246807,2018-06-01T06:00:00,2018,June,1,Friday,6,34,Flinders St-Spark La,68
1385437,2246808,2018-06-01T06:00:00,2018,June,1,Friday,6,39,Alfred Place,99
1385438,2246809,2018-06-01T06:00:00,2018,June,1,Friday,6,37,Lygon St (East),6
1385440,2246810,2018-06-01T06:00:00,2018,June,1,Friday,6,40,Lonsdale St-Spring St (West),95
1385441,2246811,2018-06-01T06:00:00,2018,June,1,Friday,6,36,Queen St (West),74
1385442,2246812,2018-06-01T06:00:00,2018,June,1,Friday,6,29,St Kilda Rd-Alexandra Gardens,119
1385443,2246813,2018-06-01T06:00:00,2018,June,1,Friday,6,42,Grattan St-Swanston St (West),49
1385444,2246814,2018-06-01T06:00:00,2018,June,1,Friday,6,43,Monash Rd-Swanston St (West),43
1385445,2246815,2018-06-01T06:00:00,2018,June,1,Friday,6,44,Tin Alley-Swanston St (West),22
1385446,2246816,2018-06-01T06:00:00,2018,June,1,Friday,6,35,Southbank,788
1385447,2246817,2018-06-01T06:00:00,2018,June,1,Friday,6,45,Little Collins St-Swanston St (East),137
1385448,2246818,2018-06-01T06:00:00,2018,June,1,Friday,6,41,Flinders La-Swanston St (West),501
1385449,2246819,2018-06-01T06:00:00,2018,June,1,Friday,6,46,Pelham St (S),28
1385451,2246820,2018-06-01T06:00:00,2018,June,1,Friday,6,47,Melbourne Central-Elizabeth St (East),266
1385452,2246821,2018-06-01T06:00:00,2018,June,1,Friday,6,48,QVM-Queen St (East),38
1385453,2246822,2018-06-01T06:00:00,2018,June,1,Friday,6,49,QVM-Therry St (South),72
1385454,2246823,2018-06-01T06:00:00,2018,June,1,Friday,6,50,Faraday St-Lygon St (West),27
1385455,2246824,2018-06-01T06:00:00,2018,June,1,Friday,6,51,QVM-Franklin St (North),46
1385456,2246825,2018-06-01T06:00:00,2018,June,1,Friday,6,52,Elizabeth St-Lonsdale St (South),49
1385457,2246826,2018-06-01T07:00:00,2018,June,1,Friday,7,4,Town Hall (West),447
1385458,2246827,2018-06-01T07:00:00,2018,June,1,Friday,7,17,Collins Place (South),754
1385459,2246828,2018-06-01T07:00:00,2018,June,1,Friday,7,18,Collins Place (North),696
1385460,2246829,2018-06-01T07:00:00,2018,June,1,Friday,7,53,Collins St (North),469
1385462,2246830,2018-06-01T07:00:00,2018,June,1,Friday,7,2,Bourke Street Mall (South),268
1385463,2246831,2018-06-01T07:00:00,2018,June,1,Friday,7,1,Bourke Street Mall (North),331
1385464,2246832,2018-06-01T07:00:00,2018,June,1,Friday,7,3,Melbourne Central,340
1385465,2246833,2018-06-01T07:00:00,2018,June,1,Friday,7,15,State Library,278
1385466,2246834,2018-06-01T07:00:00,2018,June,1,Friday,7,9,Southern Cross Station,1902
1385467,2246835,2018-06-01T07:00:00,2018,June,1,Friday,7,10,Victoria Point,323
1385468,2246836,2018-06-01T07:00:00,2018,June,1,Friday,7,12,New Quay,165
1385469,2246837,2018-06-01T07:00:00,2018,June,1,Friday,7,11,Waterfront City,84
1385470,2246838,2018-06-01T07:00:00,2018,June,1,Friday,7,8,Webb Bridge,321
1385471,2246839,2018-06-01T07:00:00,2018,June,1,Friday,7,7,Birrarung Marr,336
1385473,2246840,2018-06-01T07:00:00,2018,June,1,Friday,7,5,Princes Bridge,1008
1385474,2246841,2018-06-01T07:00:00,2018,June,1,Friday,7,6,Flinders Street Station Underpass,1746
1385475,2246842,2018-06-01T07:00:00,2018,June,1,Friday,7,26,QV Market-Elizabeth St (West),314
1385476,2246843,2018-06-01T07:00:00,2018,June,1,Friday,7,24,Spencer St-Collins St (North),2330
1385477,2246844,2018-06-01T07:00:00,2018,June,1,Friday,7,23,Spencer St-Collins St (South),766
1385478,2246845,2018-06-01T07:00:00,2018,June,1,Friday,7,25,Melbourne Convention Exhibition Centre,446
1385479,2246846,2018-06-01T07:00:00,2018,June,1,Friday,7,21,Bourke St-Russell St (West),233
1385480,2246847,2018-06-01T07:00:00,2018,June,1,Friday,7,20,Chinatown-Lt Bourke St (South),76
1385481,2246848,2018-06-01T07:00:00,2018,June,1,Friday,7,19,Chinatown-Swanston St (North),78
1385482,2246849,2018-06-01T07:00:00,2018,June,1,Friday,7,22,Flinders St-Elizabeth St (East),1368
1385484,2246850,2018-06-01T07:00:00,2018,June,1,Friday,7,27,QV Market-Peel St,117
1385485,2246851,2018-06-01T07:00:00,2018,June,1,Friday,7,28,The Arts Centre,1137
1385486,2246852,2018-06-01T07:00:00,2018,June,1,Friday,7,31,Lygon St (West),87
1385487,2246853,2018-06-01T07:00:00,2018,June,1,Friday,7,30,Lonsdale St (South),133
1385488,2246854,2018-06-01T07:00:00,2018,June,1,Friday,7,33,Flinders St-Spring St (West),258
1385489,2246855,2018-06-01T07:00:00,2018,June,1,Friday,7,34,Flinders St-Spark La,151
1385490,2246856,2018-06-01T07:00:00,2018,June,1,Friday,7,39,Alfred Place,269
1385491,2246857,2018-06-01T07:00:00,2018,June,1,Friday,7,37,Lygon St (East),35
1385492,2246858,2018-06-01T07:00:00,2018,June,1,Friday,7,40,Lonsdale St-Spring St (West),313
1385493,2246859,2018-06-01T07:00:00,2018,June,1,Friday,7,36,Queen St (West),229
1385495,2246860,2018-06-01T07:00:00,2018,June,1,Friday,7,29,St Kilda Rd-Alexandra Gardens,298
1385496,2246861,2018-06-01T07:00:00,2018,June,1,Friday,7,42,Grattan St-Swanston St (West),127
1385497,2246862,2018-06-01T07:00:00,2018,June,1,Friday,7,43,Monash Rd-Swanston St (West),69
1385498,2246863,2018-06-01T07:00:00,2018,June,1,Friday,7,44,Tin Alley-Swanston St (West),35
1385499,2246864,2018-06-01T07:00:00,2018,June,1,Friday,7,35,Southbank,1516
1385500,2246865,2018-06-01T07:00:00,2018,June,1,Friday,7,45,Little Collins St-Swanston St (East),464
1385501,2246866,2018-06-01T07:00:00,2018,June,1,Friday,7,41,Flinders La-Swanston St (West),1405
1385502,2246867,2018-06-01T07:00:00,2018,June,1,Friday,7,46,Pelham St (S),60
1385503,2246868,2018-06-01T07:00:00,2018,June,1,Friday,7,47,Melbourne Central-Elizabeth St (East),536
1385504,2246869,2018-06-01T07:00:00,2018,June,1,Friday,7,48,QVM-Queen St (East),157
1385506,2246870,2018-06-01T07:00:00,2018,June,1,Friday,7,49,QVM-Therry St (South),136
1385507,2246871,2018-06-01T07:00:00,2018,June,1,Friday,7,50,Faraday St-Lygon St (West),87
1385508,2246872,2018-06-01T07:00:00,2018,June,1,Friday,7,51,QVM-Franklin St (North),68
1385509,2246873,2018-06-01T07:00:00,2018,June,1,Friday,7,52,Elizabeth St-Lonsdale St (South),211
1385510,2246874,2018-06-01T08:00:00,2018,June,1,Friday,8,4,Town Hall (West),1053
1385511,2246875,2018-06-01T08:00:00,2018,June,1,Friday,8,17,Collins Place (South),1780
1385512,2246876,2018-06-01T08:00:00,2018,June,1,Friday,8,18,Collins Place (North),1588
1385513,2246877,2018-06-01T08:00:00,2018,June,1,Friday,8,53,Collins St (North),978
1385514,2246878,2018-06-01T08:00:00,2018,June,1,Friday,8,2,Bourke Street Mall (South),622
1385515,2246879,2018-06-01T08:00:00,2018,June,1,Friday,8,1,Bourke Street Mall (North),858
1385517,2246880,2018-06-01T08:00:00,2018,June,1,Friday,8,3,Melbourne Central,758
1385518,2246881,2018-06-01T08:00:00,2018,June,1,Friday,8,15,State Library,605
1385519,2246882,2018-06-01T08:00:00,2018,June,1,Friday,8,9,Southern Cross Station,3657
1385520,2246883,2018-06-01T08:00:00,2018,June,1,Friday,8,10,Victoria Point,503
1385521,2246884,2018-06-01T08:00:00,2018,June,1,Friday,8,12,New Quay,343
1385522,2246885,2018-06-01T08:00:00,2018,June,1,Friday,8,11,Waterfront City,113
1385523,2246886,2018-06-01T08:00:00,2018,June,1,Friday,8,8,Webb Bridge,482
1385524,2246887,2018-06-01T08:00:00,2018,June,1,Friday,8,7,Birrarung Marr,571
1385525,2246888,2018-06-01T08:00:00,2018,June,1,Friday,8,5,Princes Bridge,1898
1385526,2246889,2018-06-01T08:00:00,2018,June,1,Friday,8,6,Flinders Street Station Underpass,3726
1385528,2246890,2018-06-01T08:00:00,2018,June,1,Friday,8,26,QV Market-Elizabeth St (West),617
1385529,2246891,2018-06-01T08:00:00,2018,June,1,Friday,8,24,Spencer St-Collins St (North),4407
1385530,2246892,2018-06-01T08:00:00,2018,June,1,Friday,8,23,Spencer St-Collins St (South),1487
1385531,2246893,2018-06-01T08:00:00,2018,June,1,Friday,8,25,Melbourne Convention Exhibition Centre,930
1385532,2246894,2018-06-01T08:00:00,2018,June,1,Friday,8,21,Bourke St-Russell St (West),351
1385533,2246895,2018-06-01T08:00:00,2018,June,1,Friday,8,20,Chinatown-Lt Bourke St (South),117
1385534,2246896,2018-06-01T08:00:00,2018,June,1,Friday,8,19,Chinatown-Swanston St (North),216
1385535,2246897,2018-06-01T08:00:00,2018,June,1,Friday,8,22,Flinders St-Elizabeth St (East),2553
1385536,2246898,2018-06-01T08:00:00,2018,June,1,Friday,8,27,QV Market-Peel St,225
1385537,2246899,2018-06-01T08:00:00,2018,June,1,Friday,8,28,The Arts Centre,1918
1385540,2246900,2018-06-01T08:00:00,2018,June,1,Friday,8,31,Lygon St (West),174
1385541,2246901,2018-06-01T08:00:00,2018,June,1,Friday,8,30,Lonsdale St (South),395
1385542,2246902,2018-06-01T08:00:00,2018,June,1,Friday,8,33,Flinders St-Spring St (West),621
1385543,2246903,2018-06-01T08:00:00,2018,June,1,Friday,8,34,Flinders St-Spark La,291
1385544,2246904,2018-06-01T08:00:00,2018,June,1,Friday,8,39,Alfred Place,788
1385545,2246905,2018-06-01T08:00:00,2018,June,1,Friday,8,37,Lygon St (East),114
1385546,2246906,2018-06-01T08:00:00,2018,June,1,Friday,8,40,Lonsdale St-Spring St (West),743
1385547,2246907,2018-06-01T08:00:00,2018,June,1,Friday,8,36,Queen St (West),663
1385548,2246908,2018-06-01T08:00:00,2018,June,1,Friday,8,29,St Kilda Rd-Alexandra Gardens,551
1385549,2246909,2018-06-01T08:00:00,2018,June,1,Friday,8,42,Grattan St-Swanston St (West),311
1385551,2246910,2018-06-01T08:00:00,2018,June,1,Friday,8,43,Monash Rd-Swanston St (West),257
1385552,2246911,2018-06-01T08:00:00,2018,June,1,Friday,8,44,Tin Alley-Swanston St (West),139
1385553,2246912,2018-06-01T08:00:00,2018,June,1,Friday,8,35,Southbank,3213
1385554,2246913,2018-06-01T08:00:00,2018,June,1,Friday,8,45,Little Collins St-Swanston St (East),894
1385555,2246914,2018-06-01T08:00:00,2018,June,1,Friday,8,41,Flinders La-Swanston St (West),2665
1385556,2246915,2018-06-01T08:00:00,2018,June,1,Friday,8,46,Pelham St (S),259
1385557,2246916,2018-06-01T08:00:00,2018,June,1,Friday,8,47,Melbourne Central-Elizabeth St (East),1239
1385558,2246917,2018-06-01T08:00:00,2018,June,1,Friday,8,48,QVM-Queen St (East),267
1385559,2246918,2018-06-01T08:00:00,2018,June,1,Friday,8,49,QVM-Therry St (South),153
1385560,2246919,2018-06-01T08:00:00,2018,June,1,Friday,8,50,Faraday St-Lygon St (West),174
1385562,2246920,2018-06-01T08:00:00,2018,June,1,Friday,8,51,QVM-Franklin St (North),116
1385563,2246921,2018-06-01T08:00:00,2018,June,1,Friday,8,52,Elizabeth St-Lonsdale St (South),628
1385564,2246922,2018-06-01T09:00:00,2018,June,1,Friday,9,4,Town Hall (West),1255
1385565,2246923,2018-06-01T09:00:00,2018,June,1,Friday,9,17,Collins Place (South),1307
1385566,2246924,2018-06-01T09:00:00,2018,June,1,Friday,9,18,Collins Place (North),803
1385567,2246925,2018-06-01T09:00:00,2018,June,1,Friday,9,53,Collins St (North),973
1385568,2246926,2018-06-01T09:00:00,2018,June,1,Friday,9,2,Bourke Street Mall (South),766
1385569,2246927,2018-06-01T09:00:00,2018,June,1,Friday,9,1,Bourke Street Mall (North),1091
1385570,2246928,2018-06-01T09:00:00,2018,June,1,Friday,9,3,Melbourne Central,848
1385571,2246929,2018-06-01T09:00:00,2018,June,1,Friday,9,15,State Library,776
1385573,2246930,2018-06-01T09:00:00,2018,June,1,Friday,9,9,Southern Cross Station,2335
1385574,2246931,2018-06-01T09:00:00,2018,June,1,Friday,9,10,Victoria Point,422
1385575,2246932,2018-06-01T09:00:00,2018,June,1,Friday,9,12,New Quay,188
1385576,2246933,2018-06-01T09:00:00,2018,June,1,Friday,9,11,Waterfront City,44
1385577,2246934,2018-06-01T09:00:00,2018,June,1,Friday,9,8,Webb Bridge,282
1385578,2246935,2018-06-01T09:00:00,2018,June,1,Friday,9,7,Birrarung Marr,396
1385579,2246936,2018-06-01T09:00:00,2018,June,1,Friday,9,5,Princes Bridge,1455
1385580,2246937,2018-06-01T09:00:00,2018,June,1,Friday,9,6,Flinders Street Station Underpass,2230
1385581,2246938,2018-06-01T09:00:00,2018,June,1,Friday,9,26,QV Market-Elizabeth St (West),774
1385582,2246939,2018-06-01T09:00:00,2018,June,1,Friday,9,24,Spencer St-Collins St (North),3134
1385584,2246940,2018-06-01T09:00:00,2018,June,1,Friday,9,23,Spencer St-Collins St (South),1095
1385585,2246941,2018-06-01T09:00:00,2018,June,1,Friday,9,25,Melbourne Convention Exhibition Centre,739
1385586,2246942,2018-06-01T09:00:00,2018,June,1,Friday,9,21,Bourke St-Russell St (West),399
1385587,2246943,2018-06-01T09:00:00,2018,June,1,Friday,9,20,Chinatown-Lt Bourke St (South),164
1385588,2246944,2018-06-01T09:00:00,2018,June,1,Friday,9,19,Chinatown-Swanston St (North),204
1385589,2246945,2018-06-01T09:00:00,2018,June,1,Friday,9,22,Flinders St-Elizabeth St (East),1864
1385590,2246946,2018-06-01T09:00:00,2018,June,1,Friday,9,27,QV Market-Peel St,192
1385591,2246947,2018-06-01T09:00:00,2018,June,1,Friday,9,28,The Arts Centre,1386
1385592,2246948,2018-06-01T09:00:00,2018,June,1,Friday,9,31,Lygon St (West),190
1385593,2246949,2018-06-01T09:00:00,2018,June,1,Friday,9,30,Lonsdale St (South),332
1385595,2246950,2018-06-01T09:00:00,2018,June,1,Friday,9,33,Flinders St-Spring St (West),429
1385596,2246951,2018-06-01T09:00:00,2018,June,1,Friday,9,34,Flinders St-Spark La,261
1385597,2246952,2018-06-01T09:00:00,2018,June,1,Friday,9,39,Alfred Place,722
1385598,2246953,2018-06-01T09:00:00,2018,June,1,Friday,9,37,Lygon St (East),88
1385599,2246954,2018-06-01T09:00:00,2018,June,1,Friday,9,40,Lonsdale St-Spring St (West),577
1385600,2246955,2018-06-01T09:00:00,2018,June,1,Friday,9,36,Queen St (West),582
1385601,2246956,2018-06-01T09:00:00,2018,June,1,Friday,9,29,St Kilda Rd-Alexandra Gardens,349
1385602,2246957,2018-06-01T09:00:00,2018,June,1,Friday,9,42,Grattan St-Swanston St (West),327
1385603,2246958,2018-06-01T09:00:00,2018,June,1,Friday,9,43,Monash Rd-Swanston St (West),377
1385604,2246959,2018-06-01T09:00:00,2018,June,1,Friday,9,44,Tin Alley-Swanston St (West),168
1385606,2246960,2018-06-01T09:00:00,2018,June,1,Friday,9,35,Southbank,2321
1385607,2246961,2018-06-01T09:00:00,2018,June,1,Friday,9,45,Little Collins St-Swanston St (East),831
1385608,2246962,2018-06-01T09:00:00,2018,June,1,Friday,9,41,Flinders La-Swanston St (West),2295
1385609,2246963,2018-06-01T09:00:00,2018,June,1,Friday,9,46,Pelham St (S),296
1385610,2246964,2018-06-01T09:00:00,2018,June,1,Friday,9,47,Melbourne Central-Elizabeth St (East),1121
1385611,2246965,2018-06-01T09:00:00,2018,June,1,Friday,9,48,QVM-Queen St (East),285
1385612,2246966,2018-06-01T09:00:00,2018,June,1,Friday,9,49,QVM-Therry St (South),256
1385613,2246967,2018-06-01T09:00:00,2018,June,1,Friday,9,50,Faraday St-Lygon St (West),190
1385614,2246968,2018-06-01T09:00:00,2018,June,1,Friday,9,51,QVM-Franklin St (North),115
1385615,2246969,2018-06-01T09:00:00,2018,June,1,Friday,9,52,Elizabeth St-Lonsdale St (South),517
1385617,2246970,2018-06-01T10:00:00,2018,June,1,Friday,10,4,Town Hall (West),1662
1385618,2246971,2018-06-01T10:00:00,2018,June,1,Friday,10,17,Collins Place (South),689
1385619,2246972,2018-06-01T10:00:00,2018,June,1,Friday,10,18,Collins Place (North),488
1385620,2246973,2018-06-01T10:00:00,2018,June,1,Friday,10,53,Collins St (North),1133
1385621,2246974,2018-06-01T10:00:00,2018,June,1,Friday,10,2,Bourke Street Mall (South),1179
1385622,2246975,2018-06-01T10:00:00,2018,June,1,Friday,10,1,Bourke Street Mall (North),1551
1385623,2246976,2018-06-01T10:00:00,2018,June,1,Friday,10,3,Melbourne Central,1226
1385624,2246977,2018-06-01T10:00:00,2018,June,1,Friday,10,15,State Library,858
1385625,2246978,2018-06-01T10:00:00,2018,June,1,Friday,10,9,Southern Cross Station,936
1385626,2246979,2018-06-01T10:00:00,2018,June,1,Friday,10,10,Victoria Point,212
1385628,2246980,2018-06-01T10:00:00,2018,June,1,Friday,10,12,New Quay,178
1385629,2246981,2018-06-01T10:00:00,2018,June,1,Friday,10,11,Waterfront City,64
1385630,2246982,2018-06-01T10:00:00,2018,June,1,Friday,10,8,Webb Bridge,241
1385631,2246983,2018-06-01T10:00:00,2018,June,1,Friday,10,7,Birrarung Marr,397
1385632,2246984,2018-06-01T10:00:00,2018,June,1,Friday,10,5,Princes Bridge,1263
1385633,2246985,2018-06-01T10:00:00,2018,June,1,Friday,10,6,Flinders Street Station Underpass,1314
1385634,2246986,2018-06-01T10:00:00,2018,June,1,Friday,10,26,QV Market-Elizabeth St (West),816
1385635,2246987,2018-06-01T10:00:00,2018,June,1,Friday,10,24,Spencer St-Collins St (North),1745
1385636,2246988,2018-06-01T10:00:00,2018,June,1,Friday,10,23,Spencer St-Collins St (South),734
1385637,2246989,2018-06-01T10:00:00,2018,June,1,Friday,10,25,Melbourne Convention Exhibition Centre,758
1385639,2246990,2018-06-01T10:00:00,2018,June,1,Friday,10,21,Bourke St-Russell St (West),478
1385640,2246991,2018-06-01T10:00:00,2018,June,1,Friday,10,20,Chinatown-Lt Bourke St (South),258
1385641,2246992,2018-06-01T10:00:00,2018,June,1,Friday,10,19,Chinatown-Swanston St (North),373
1385642,2246993,2018-06-01T10:00:00,2018,June,1,Friday,10,22,Flinders St-Elizabeth St (East),1717
1385643,2246994,2018-06-01T10:00:00,2018,June,1,Friday,10,27,QV Market-Peel St,218
1385644,2246995,2018-06-01T10:00:00,2018,June,1,Friday,10,28,The Arts Centre,1276
1385645,2246996,2018-06-01T10:00:00,2018,June,1,Friday,10,31,Lygon St (West),180
1385646,2246997,2018-06-01T10:00:00,2018,June,1,Friday,10,30,Lonsdale St (South),432
1385647,2246998,2018-06-01T10:00:00,2018,June,1,Friday,10,33,Flinders St-Spring St (West),308
1385648,2246999,2018-06-01T10:00:00,2018,June,1,Friday,10,34,Flinders St-Spark La,251
1385652,2247000,2018-06-01T10:00:00,2018,June,1,Friday,10,39,Alfred Place,493
1385653,2247001,2018-06-01T10:00:00,2018,June,1,Friday,10,37,Lygon St (East),136
1385654,2247002,2018-06-01T10:00:00,2018,June,1,Friday,10,40,Lonsdale St-Spring St (West),495
1385655,2247003,2018-06-01T10:00:00,2018,June,1,Friday,10,36,Queen St (West),453
1385656,2247004,2018-06-01T10:00:00,2018,June,1,Friday,10,29,St Kilda Rd-Alexandra Gardens,414
